id,brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,hand_luggage,checked_baggage,crawl_date
VN-132,Vietnam Airlines,4.294.000 VND,13:25,10 thg 6,14:45,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 18 kg,Hành lý 32 kg,07-06-2026
VN-7116,Vietnam Airlines,4.294.000 VND,13:45,10 thg 6,15:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 18 kg,Hành lý 32 kg,07-06-2026
VN-134,Vietnam Airlines,4.294.000 VND,15:30,10 thg 6,16:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 18 kg,Hành lý 32 kg,07-06-2026
VN-6036,Vietnam Airlines,4.294.000 VND,11:45,10 thg 6,13:15,10 thg 6,1h 30m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 18 kg,Hành lý 32 kg,07-06-2026
VJ-620,VietJet Air,1.224.082 VND,05:00,10 thg 6,06:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VJ-652,VietJet Air,1.224.082 VND,21:10,10 thg 6,22:30,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VJ-650,VietJet Air,1.224.082 VND,21:50,10 thg 6,23:10,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VN-148,Vietnam Airlines,1.336.000 VND,21:00,10 thg 6,22:15,10 thg 6,1h 15m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-7126,Vietnam Airlines,1.336.000 VND,19:50,10 thg 6,21:10,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-7042,Vietnam Airlines,1.336.000 VND,22:55,10 thg 6,00:15,11 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-7112,Vietnam Airlines,1.336.000 VND,23:35,10 thg 6,00:55,11 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-7114,Vietnam Airlines,1.340.000 VND,19:50,10 thg 6,21:10,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VJ-622,VietJet Air,1.361.788 VND,05:20,10 thg 6,06:40,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VJ-648,VietJet Air,1.361.788 VND,20:00,10 thg 6,21:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VJ-646,VietJet Air,1.361.788 VND,20:40,10 thg 6,22:00,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
9G-988,SUN PhuQuoc AIRWAYS,1.370.160 VND,20:20,10 thg 6,21:45,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VU-672,Vietravel Airlines,1.417.875 VND,09:00,10 thg 6,10:25,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
QH-154,Bamboo Airways,1.421.640 VND,10:05,10 thg 6,11:30,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
9G-972,SUN PhuQuoc AIRWAYS,1.482.030 VND,15:05,10 thg 6,16:30,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VN-7104,Vietnam Airlines,1.485.000 VND,04:55,10 thg 6,06:15,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-7146,Vietnam Airlines,1.509.287 VND,21:20,10 thg 6,22:40,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-7136,Vietnam Airlines,1.509.287 VND,22:15,10 thg 6,23:35,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-7140,Vietnam Airlines,1.509.287 VND,22:25,10 thg 6,23:45,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VJ-628,VietJet Air,1.530.036 VND,07:05,10 thg 6,08:25,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VJ-636,VietJet Air,1.530.036 VND,13:00,10 thg 6,14:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VJ-638,VietJet Air,1.530.036 VND,13:30,10 thg 6,14:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VJ-642,VietJet Air,1.530.036 VND,18:30,10 thg 6,19:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
9G-956,SUN PhuQuoc AIRWAYS,1.589.940 VND,07:05,10 thg 6,08:30,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VJ-640,VietJet Air,1.608.763 VND,15:10,10 thg 6,16:30,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VN-7046,Vietnam Airlines,1.642.000 VND,16:55,10 thg 6,18:15,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-7124,Vietnam Airlines,1.642.000 VND,18:10,10 thg 6,19:30,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-142,Vietnam Airlines,1.642.000 VND,19:10,10 thg 6,20:30,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-146,Vietnam Airlines,1.642.000 VND,19:35,10 thg 6,21:00,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VJ-632,VietJet Air,1.644.835 VND,07:30,10 thg 6,08:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VJ-630,VietJet Air,1.644.835 VND,09:00,10 thg 6,10:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VN-7144,Vietnam Airlines,1.650.365 VND,05:05,10 thg 6,06:25,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-106,Vietnam Airlines,1.782.804 VND,05:45,10 thg 6,07:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-7116,Vietnam Airlines,1.782.804 VND,13:45,10 thg 6,15:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-134,Vietnam Airlines,1.782.804 VND,15:30,10 thg 6,16:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-136,Vietnam Airlines,1.782.804 VND,16:00,10 thg 6,17:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-140,Vietnam Airlines,1.782.804 VND,16:45,10 thg 6,18:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-6036,Vietnam Airlines,1.782.804 VND,11:45,10 thg 6,13:15,10 thg 6,1h 30m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VJ-644,VietJet Air,1.829.145 VND,19:20,10 thg 6,20:40,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VN-132,Vietnam Airlines,1.934.465 VND,13:25,10 thg 6,14:45,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-104,Vietnam Airlines,1.985.000 VND,06:30,10 thg 6,07:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VN-110,Vietnam Airlines,2.066.641 VND,06:45,10 thg 6,08:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VJ-634,VietJet Air,2.268.066 VND,10:45,10 thg 6,12:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,08-06-2026
VN-126,Vietnam Airlines,2.465.000 VND,11:00,10 thg 6,12:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,08-06-2026
VU-684,Vietravel Airlines,975.100 VND,21:40,10 thg 6,23:05,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
VJ-644,VietJet Air,1.258.764 VND,19:20,10 thg 6,20:40,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
VJ-652,VietJet Air,1.258.764 VND,21:10,10 thg 6,22:30,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
VJ-650,VietJet Air,1.258.764 VND,21:50,10 thg 6,23:10,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
VU-672,Vietravel Airlines,1.306.435 VND,09:00,10 thg 6,10:25,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
VN-7114,Vietnam Airlines,1.359.139 VND,19:50,10 thg 6,21:10,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026
VN-7126,Vietnam Airlines,1.359.139 VND,19:50,10 thg 6,21:10,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026
VN-7042,Vietnam Airlines,1.359.139 VND,22:55,10 thg 6,00:15,11 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026
VN-7112,Vietnam Airlines,1.359.139 VND,23:35,10 thg 6,00:55,11 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026
VJ-622,VietJet Air,1.393.387 VND,05:20,10 thg 6,06:40,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
VJ-648,VietJet Air,1.403.134 VND,20:00,10 thg 6,21:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
VJ-646,VietJet Air,1.403.134 VND,20:40,10 thg 6,22:00,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
9G-988,SUN PhuQuoc AIRWAYS,1.416.690 VND,20:20,10 thg 6,21:45,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
QH-154,Bamboo Airways,1.421.640 VND,10:05,10 thg 6,11:30,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
9G-972,SUN PhuQuoc AIRWAYS,1.503.810 VND,15:05,10 thg 6,16:30,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
VN-148,Vietnam Airlines,1.530.000 VND,21:00,10 thg 6,22:15,10 thg 6,1h 15m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026
VJ-628,VietJet Air,1.564.893 VND,07:05,10 thg 6,08:25,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026 
VJ-636,VietJet Air,1.576.484 VND,13:00,10 thg 6,14:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026 
VJ-638,VietJet Air,1.576.484 VND,13:30,10 thg 6,14:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026 
VJ-640,VietJet Air,1.576.484 VND,15:10,10 thg 6,16:30,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026 
VJ-642,VietJet Air,1.576.484 VND,18:30,10 thg 6,19:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026 
9G-956,SUN PhuQuoc AIRWAYS,1.610.730 VND,07:05,10 thg 6,08:30,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026
VN-7046,Vietnam Airlines,1.670.800 VND,16:55,10 thg 6,18:15,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-7124,Vietnam Airlines,1.670.800 VND,18:10,10 thg 6,19:30,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-142,Vietnam Airlines,1.670.800 VND,19:10,10 thg 6,20:30,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-146,Vietnam Airlines,1.670.800 VND,19:35,10 thg 6,21:00,10 thg 6,1h 25m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VJ-632,VietJet Air,1.678.177 VND,07:30,10 thg 6,08:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026 
VJ-630,VietJet Air,1.678.177 VND,09:00,10 thg 6,10:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026 
VN-7144,Vietnam Airlines,1.680.000 VND,05:05,10 thg 6,06:25,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-134,Vietnam Airlines,1.812.009 VND,15:30,10 thg 6,16:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-136,Vietnam Airlines,1.812.009 VND,16:00,10 thg 6,17:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-140,Vietnam Airlines,1.812.009 VND,16:45,10 thg 6,18:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-6036,Vietnam Airlines,1.821.000 VND,11:45,10 thg 6,13:15,10 thg 6,1h 30m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-132,Vietnam Airlines,1.953.482 VND,13:25,10 thg 6,14:45,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-7116,Vietnam Airlines,1.953.482 VND,13:45,10 thg 6,15:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VJ-634,VietJet Air,2.326.000 VND,10:45,10 thg 6,12:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 7 kg,Hành lý xách tay 7 kg,09-06-2026 
VN-126,Vietnam Airlines,2.435.332 VND,11:00,10 thg 6,12:20,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-7104,Vietnam Airlines,2.499.000 VND,04:55,10 thg 6,06:15,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026
VN-106,Vietnam Airlines,2.499.000 VND,05:45,10 thg 6,07:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026 
VN-104,Vietnam Airlines,2.499.000 VND,06:30,10 thg 6,07:50,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026
VN-110,Vietnam Airlines,2.499.000 VND,06:45,10 thg 6,08:05,10 thg 6,1h 20m,TP HCM (SGN),Đà Nẵng (DAD),Hành lý xách tay 1 x 10 kg,Hành lý xách tay 1 x 10 kg,09-06-2026
VU-794,Vietravel Airlines,1.717.410 VND,22:50,10 thg 6,01:00,11 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 0 kg,07-06-2026
QH-204,Bamboo Airways,1.742.400 VND,07:10,10 thg 6,09:20,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 0 kg,07-06-2026
QH-280,Bamboo Airways,1.742.400 VND,21:10,10 thg 6,23:20,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 0 kg,07-06-2026
QH-282,Bamboo Airways,1.742.400 VND,23:45,10 thg 6,01:55,11 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 0 kg,07-06-2026
VJ-120,VietJet Air,1.756.412 VND,05:00,10 thg 6,07:10,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-156,VietJet Air,1.756.412 VND,06:50,10 thg 6,09:00,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-122,VietJet Air,1.756.412 VND,06:55,10 thg 6,09:05,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-148,VietJet Air,1.756.412 VND,16:15,10 thg 6,18:25,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-146,VietJet Air,1.756.412 VND,16:45,10 thg 6,18:55,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-194,VietJet Air,1.756.412 VND,17:10,10 thg 6,19:20,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-154,VietJet Air,1.756.412 VND,18:45,10 thg 6,20:55,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-150,VietJet Air,1.756.412 VND,20:20,10 thg 6,22:30,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-160,VietJet Air,1.756.412 VND,20:30,10 thg 6,22:40,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-164,VietJet Air,1.756.412 VND,22:10,10 thg 6,00:20,11 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-1128,VietJet Air,1.756.412 VND,22:15,10 thg 6,00:25,11 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-162,VietJet Air,1.756.412 VND,22:40,10 thg 6,00:50,11 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-158,VietJet Air,1.756.412 VND,20:40,10 thg 6,22:55,10 thg 6,2h 15m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-144,VietJet Air,1.762.731 VND,15:55,10 thg 6,18:05,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-194,VietJet Air,1.778.268 VND,17:10,10 thg 6,19:20,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-128,VietJet Air,1.904.140 VND,09:40,10 thg 6,11:50,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-126,VietJet Air,1.904.665 VND,07:30,10 thg 6,09:40,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-130,VietJet Air,1.904.665 VND,08:40,10 thg 6,10:50,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-134,VietJet Air,1.904.665 VND,11:20,10 thg 6,13:30,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-168,VietJet Air,1.904.665 VND,23:00,10 thg 6,01:10,11 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VU-750,Vietravel Airlines,1.921.584 VND,05:45,10 thg 6,07:55,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 0 kg,07-06-2026
VU-780,Vietravel Airlines,1.921.584 VND,17:10,10 thg 6,19:20,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 0 kg,07-06-2026
QH-242,Bamboo Airways,1.934.460 VND,13:15,10 thg 6,15:25,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 0 kg,07-06-2026
9G-876,SUN PhuQuoc AIRWAYS,2.001.055 VND,20:10,10 thg 6,22:20,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 1 x 23 kg,07-06-2026
9G-882,SUN PhuQuoc AIRWAYS,2.001.055 VND,21:25,10 thg 6,23:35,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 1 x 23 kg,07-06-2026
9G-894,SUN PhuQuoc AIRWAYS,2.001.055 VND,23:30,10 thg 6,01:40,11 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 1 x 23 kg,07-06-2026
VJ-136,VietJet Air,2.027.905 VND,12:00,10 thg 6,14:10,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-198,VietJet Air,2.029.484 VND,10:30,10 thg 6,12:40,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
VJ-140,VietJet Air,2.029.484 VND,14:10,10 thg 6,16:20,10 thg 6,2h 10m,TP HCM (SGN),Hà Nội (HAN),Hành lý xách tay 7 kg,Hành lý 20 kg,07-06-2026
